ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,AmountDelinquent,StatedMonthlyIncome,LoanCurrentDaysDelinquent,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MonthlyLoanPayment,LP_InterestandFees,Investors
2008-06-21 21:19:19.890000000,36,Completed,26-08-2008 0.00,0.18524,0.1707,0.1607,,,1,UT,Other,Full-time,0,5000,0,7200,08-07-2008 0.00,Q3 2008,256.95,163.71,216
2013-12-11 13:02:08.513000000,36,Current,,0.22466,0.1875,0.1775,C,3,20,NY,Other,Employed,0,4333.333333,0,15000,16-12-2013 0.00,Q4 2013,547.95,472.82,1
2010-01-13 14:11:10.530000000,36,Chargedoff,25-11-2011 0.00,0.37453,0.35,0.34,HR,5,2,IL,Truck Driver,Full-time,0,4166.666667,958,3000,26-01-2010 0.00,Q1 2010,135.71,1260.92,97
2013-08-25 09:52:35.433000000,36,Current,,0.13697,0.1089,0.0989,A,7,1,FL,Sales - Retail,Self-employed,0,2083.333333,0,4000,30-08-2013 0.00,Q3 2013,130.75,203.1766,1
2009-10-26 11:30:31.353000000,36,Completed,12-06-2012 0.00,0.25886,0.236,0.226,C,5,2,FL,Other,Full-time,0,2833.333333,0,21500,04-11-2009 0.00,Q4 2009,839,7839.95,718
2006-12-10 15:23:07.267000000,36,Completed,22-08-2008 0.00,0.08433,0.0775,0.0725,,,0,CA,Analyst,Not available,,3766.666667,0,3000,22-12-2006 0.00,Q4 2006,93.66,189,65
2013-07-09 16:01:14.533000000,36,Current,,0.20053,0.1639,0.1539,B,7,1,MD,Professional,Employed,0,7044.333333,0,13000,15-07-2013 0.00,Q3 2013,459.55,1166.1725,1
2013-05-17 08:11:08.867000000,36,Current,,0.27285,0.2346,0.2246,D,4,1,SC,Religious,Employed,36,4583.333333,0,4000,20-05-2013 0.00,Q2 2013,155.8,652.29,57
2007-10-26 10:00:18.403000000,36,Completed,23-06-2010 0.00,0.10692,0.1,0.09,,,0,OH,Computer Programmer,Full-time,0,3250,0,3000,06-11-2007 0.00,Q4 2007,96.8,461.39,71
2014-02-25 05:49:54.240000000,60,Current,,0.19143,0.1675,0.1575,C,4,1,NC,Other,Employed,0,5416.666667,0,18000,04-03-2014 0.00,Q1 2014,444.93,0,1
2011-10-09 21:43:47.123000000,36,Completed,22-08-2012 0.00,0.29254,0.2574,0.2474,D,4,1,CO,Truck Driver,Employed,89,2083.333333,0,4000,12-10-2011 0.00,Q4 2011,160.61,806.36,56
2013-11-04 10:40:37.310000000,36,Current,,0.24205,0.2045,0.1945,C,4,1,CO,Other,Employed,0,8333.333333,0,15000,08-11-2013 0.00,Q4 2013,560.9,757.13,57
2011-12-20 08:58:37.783000000,36,Completed,15-04-2013 0.00,0.28974,0.2511,0.2411,D,6,1,FL,Administrative Assistant,Employed,0,4416.666667,0,10000,22-12-2011 0.00,Q4 2011,398.18,2528.29,4
2013-12-17 22:15:59.470000000,60,Current,,0.09367,0.0809,0.0709,AA,11,7,IL,Other,Employed,0,15000,0,20000,23-12-2013 0.00,Q4 2013,406.39,272.99,411
2008-10-05 07:18:38.757000000,36,Chargedoff,16-05-2009 0.00,0.37453,0.35,0.34,,,7,FL,Analyst,Full-time,33036,4419.75,1880,2800,15-10-2008 0.00,Q4 2008,126.66,162.53,41
2013-10-02 12:45:08.690000000,36,Current,,0.29363,0.2549,0.2449,E,4,1,AR,,Other,0,2916.666667,0,10000,04-10-2013 0.00,Q4 2013,400.19,1008.1764,1
2013-08-22 15:15:39.357000000,36,Current,,0.18214,0.1459,0.1359,B,4,1,TX,Other,Employed,0,7125,0,12000,29-08-2013 0.00,Q3 2013,413.58,823.5733,1
2011-03-08 09:58:33.817000000,36,Defaulted,28-08-2012 0.00,0.2951,0.2599,0.2499,D,7,1,GA,Other,Employed,0,2529.166667,162,7500,28-03-2011 0.00,Q1 2011,302.14,1741.43,117
2014-02-27 11:29:14.240000000,36,Current,,0.26383,0.2254,0.2154,D,3,1,WI,Retail Management,Employed,0,916.666667,0,4000,07-03-2014 0.00,Q1 2014,153.88,0,1
2013-12-09 13:22:59.020000000,36,Current,,0.16324,0.1274,0.1174,B,6,1,CA,Food Service,Employed,0,4208.333333,0,10000,20-12-2013 0.00,Q4 2013,335.69,213.94,1
2013-04-08 11:30:47.260000000,36,Completed,17-10-2013 0.00,0.25781,0.2199,0.2099,D,2,18,TX,Other,Employed,0,6000,0,3200,10-04-2013 0.00,Q2 2013,122.19,245.68,44
2014-02-24 23:34:30.227000000,36,Current,,0.14039,0.1119,0.1019,A,5,1,CA,Other,Employed,0,8416.666667,0,14400,27-02-2014 0.00,Q1 2014,472.73,0,1
2011-12-19 10:21:36.687000000,60,Current,,0.23477,0.2151,0.2051,B,8,1,TX,Executive,Employed,0,8166.666667,0,7500,21-12-2011 0.00,Q4 2011,205.06,2930.94,5
2012-08-16 20:56:29.150000000,36,Current,,0.35797,0.3177,0.3077,HR,4,7,CA,Other,Employed,0,2600,0,4000,24-08-2012 0.00,Q3 2012,173.71,1590.88,44
2013-11-24 12:10:49.083000000,60,Completed,24-02-2014 0.00,0.24856,0.2235,0.2135,D,4,1,CO,Homemaker,Self-employed,0,6250,0,10000,27-11-2013 0.00,Q4 2013,278.18,540.02,83
2011-09-07 17:30:49.577000000,36,Current,,0.202,0.1799,0.1699,B,8,1,MD,Engineer - Electrical,Employed,0,8333.333333,0,5000,19-09-2011 0.00,Q3 2011,180.74,1436.37,108
2009-10-28 09:15:51.650000000,36,Completed,09-12-2010 0.00,0.2832,0.26,0.25,HR,5,2,IN,Engineer - Mechanical,Full-time,0,3416.666667,0,2100,09-11-2009 0.00,Q4 2009,84.61,518.87,64
2008-01-21 08:17:45.730000000,36,Defaulted,29-01-2009 0.00,0.15428,0.14,0.13,,,3,VT,Executive,Full-time,0,2389.833333,304,4000,28-01-2008 0.00,Q1 2008,136.71,399.96,67
2012-05-23 18:53:40.440000000,36,Current,,0.15538,0.127,0.117,A,9,1,MN,Police Officer/Correction Officer,Employed,0,6500,0,7000,01-06-2012 0.00,Q2 2012,234.85,1173.17,100
2012-02-04 05:19:25.133000000,36,Current,,0.35797,0.3177,0.3077,HR,5,1,FL,Food Service Management,Employed,0,5250,0,4000,14-02-2012 0.00,Q1 2012,173.71,1934.38,29
2011-01-24 08:19:45.663000000,36,Completed,31-01-2014 0.00,0.35643,0.3199,0.3099,E,5,1,GA,Retail Management,Employed,0,4500,0,7500,31-01-2011 0.00,Q1 2011,326.62,4243.59,79
2012-12-19 14:02:47.133000000,60,Current,,0.23656,0.2118,0.2018,C,7,13,FL,Professional,Full-time,0,4166.666667,0,7500,31-12-2012 0.00,Q4 2012,203.66,1722.16,105
2013-12-31 07:14:06.463000000,36,Current,,0.14206,0.1139,0.1039,A,10,1,PA,Executive,Employed,494,5833.333333,0,6200,08-01-2014 0.00,Q1 2014,204.13,58.0453,1
2006-05-08 15:36:36.840000000,36,Completed,22-05-2009 0.00,0.17055,0.1525,0.1275,,,0,TX,,,,833.333333,0,1000,22-05-2006 0.00,Q2 2006,34.79,219.95,28
2013-01-09 13:50:08.893000000,60,Completed,30-01-2014 0.00,0.32321,0.2962,0.2862,E,6,1,FL,Truck Driver,Employed,770,3083.333333,0,2100,17-01-2013 0.00,Q1 2013,67.45,556.97,23
2007-04-16 17:44:06.780000000,36,Completed,28-06-2007 0.00,0.10505,0.0935,0.0885,,,0,NC,Homemaker,Retired,0,0.083333,0,1500,25-04-2007 0.00,Q2 2007,47.94,23.07,58
2007-03-15 21:44:15.090000000,36,Defaulted,28-02-2009 0.00,0.11696,0.11,0.1025,,,0,CT,Professional,Full-time,0,8333.333333,973,9000,30-03-2007 0.00,Q1 2007,294.65,1278.69,57
2013-11-30 14:23:04.497000000,36,Current,,0.15223,0.1239,0.1139,A,9,1,CA,Professional,Employed,0,7083.333333,0,2000,11-12-2013 0.00,Q4 2013,66.8,40.9311,1
2011-12-26 15:58:18.120000000,36,Current,,0.35285,0.3127,0.3027,HR,2,1,NC,Other,Self-employed,0,5166.666667,0,4000,04-01-2012 0.00,Q1 2012,172.6,1989.69,9
2013-09-18 07:31:32.660000000,36,Current,,0.30899,0.2699,0.2599,E,2,1,MS,Food Service,Employed,0,833.333333,0,3000,24-09-2013 0.00,Q3 2013,122.46,324.3716,1
2013-12-09 12:08:26.873000000,36,Current,,0.22773,0.1905,0.1805,C,5,1,WA,,Other,19104,1887.833333,0,4000,26-12-2013 0.00,Q4 2013,146.73,128.11,1
2008-04-05 13:39:53.270000000,36,Completed,03-03-2011 0.00,0.24218,0.22,0.21,,,1,CA,Retail Management,Full-time,5874,2916.666667,0,2551,14-04-2008 0.00,Q2 2008,59.96,963.58,31
2013-11-18 14:11:18.767000000,36,Current,,0.2129,0.176,0.166,C,4,1,WI,Nurse (RN),Employed,0,6166.666667,0,8000,26-11-2013 0.00,Q4 2013,287.62,340.7525,1
2012-02-27 15:38:51.863000000,12,Completed,23-11-2012 0.00,0.24148,0.1434,0.1334,C,7,16,CA,Analyst,Employed,0,6000,0,4000,02-03-2012 0.00,Q1 2012,359.79,231.16,95
2006-04-27 16:02:24.677000000,36,Completed,06-06-2008 0.00,0.09981,0.0825,0.0775,,,0,LA,,,,5000,0,1000,01-05-2006 0.00,Q2 2006,31.45,119.1,9
2012-12-03 06:16:39.627000000,60,Current,,0.34408,0.3165,0.3065,E,6,1,NY,Accountant/CPA,Employed,0,8000,0,4000,11-12-2012 0.00,Q4 2012,133.5,1413.22,76
2013-02-08 11:21:43.340000000,36,Current,,0.27285,0.2346,0.2246,D,4,1,CA,Other,Employed,0,4916.666667,0,10850,28-02-2013 0.00,Q1 2013,422.59,2250.16,102
2011-09-20 09:08:03.377000000,36,Completed,02-03-2012 0.00,0.13413,0.1129,0.1029,A,8,1,IL,Clerical,Employed,110,4916.666667,0,25000,30-09-2011 0.00,Q3 2011,821.91,531.15,106
2007-02-27 16:22:54.237000000,36,Defaulted,12-04-2008 0.00,0.19228,0.185,0.16,,,0,CA,Professional,Full-time,784,4000,2003,2550,13-03-2007 0.00,Q1 2007,92.83,269.61,108
2006-05-18 19:49:22.150000000,36,Defaulted,22-10-2008 0.00,0.2425,0.235,0.23,,,0,,,,,3666.666667,673,3500,23-05-2006 0.00,Q2 2006,136.4,1266.12,35
2012-07-10 20:19:50.897000000,60,Completed,18-06-2013 0.00,0.17849,0.1551,0.1451,A,8,1,TX,Analyst,Employed,0,7083.333333,0,13000,18-07-2012 0.00,Q3 2012,312.76,1762.55,15
2013-07-01 16:04:30.623000000,60,Current,,0.25359,0.2284,0.2184,C,4,1,NY,Professional,Employed,0,9916.666667,0,20000,05-07-2013 0.00,Q3 2013,561.97,2604.2349,1
2013-12-23 00:50:40.460000000,60,Current,,0.21832,0.194,0.184,C,4,1,CT,Nurse (RN),Employed,0,10000,0,15000,27-12-2013 0.00,Q4 2013,392.42,483.9374,1
2008-03-05 08:07:54.990000000,36,Completed,26-03-2011 0.00,0.10391,0.097,0.097,,,2,MN,Analyst,Self-employed,0,7000,0,10000,26-03-2008 0.00,Q1 2008,318.18,1568.81,348
2013-12-17 15:24:16.903000000,60,Current,,0.16662,0.1435,0.1335,B,6,20,NY,Sales - Commission,Employed,0,2916.666667,0,10000,23-12-2013 0.00,Q4 2013,234.5,242.38,1
2011-12-26 22:05:27.160000000,36,Completed,31-12-2013 0.00,0.28851,0.2499,0.2399,D,5,7,CA,Nurse (RN),Employed,0,4541.666667,0,15000,08-05-2012 0.00,Q2 2012,596.32,4702.98,243
2012-06-25 11:20:07.280000000,60,Past Due (61-90 days),,0.17849,0.1551,0.1451,A,8,1,TX,Retail Management,Employed,0,5533.333333,83,23500,17-07-2012 0.00,Q3 2012,565.37,4442.27,243
2011-08-08 07:06:18.117000000,36,Completed,02-11-2012 0.00,0.35643,0.3199,0.3099,E,5,1,TX,Computer Programmer,Employed,0,6180,0,7000,16-08-2011 0.00,Q3 2011,304.84,2375.84,12
2014-01-10 11:15:41.687000000,36,Current,,0.12691,0.099,0.089,A,6,1,CA,Scientist,Employed,0,8083.333333,0,23547,14-01-2014 0.00,Q1 2014,758.69,301.5933,1
2011-01-05 20:39:56.670000000,36,Completed,03-01-2013 0.00,0.33097,0.295,0.285,D,7,7,WA,Executive,Employed,0,7916.666667,0,3500,11-01-2011 0.00,Q1 2011,147.62,1550.19,20
2012-12-03 10:13:15.167000000,36,Current,,0.33286,0.2932,0.2832,E,4,1,NY,Professional,Employed,0,7083.333333,0,4000,11-12-2012 0.00,Q4 2012,168.32,1197.34,33
2013-02-09 11:53:03.543000000,60,Current,,0.28386,0.2579,0.2479,D,4,1,IN,Sales - Commission,Employed,458,6250,0,6000,19-02-2013 0.00,Q1 2013,178.9,1468.81,47
2013-07-07 08:12:56.060000000,36,Current,,0.29537,0.2566,0.2466,D,2,1,GA,Other,Employed,0,3964.583333,0,4000,10-07-2013 0.00,Q3 2013,160.44,566.9779,1
2014-01-23 11:55:55.297000000,60,Current,,0.16686,0.1435,0.1335,B,6,1,TX,Professional,Employed,0,4583.333333,0,15000,11-02-2014 0.00,Q1 2014,351.75,0,1
2007-03-16 12:04:29.350000000,36,Chargedoff,01-07-2008 0.00,0.24507,0.23,0.22,,,0,,Other,Full-time,3586,5416.666667,2199,6001,02-04-2007 0.00,Q2 2007,232.3,1114.4,34
2013-03-07 08:14:55.623000000,36,Current,,0.09837,0.0849,0.0749,AA,10,1,CA,Analyst,Employed,0,7166.666667,0,5000,11-03-2013 0.00,Q1 2013,157.81,198.97,90
2012-11-14 08:35:42.453000000,60,Chargedoff,20-12-2013 0.00,0.35097,0.3232,0.3132,E,5,2,MO,Accountant/CPA,Employed,0,5500,202,4000,20-11-2012 0.00,Q4 2012,135.17,834.97,81
2010-06-18 20:12:31.137000000,36,Completed,14-07-2010 0.00,0.07439,0.071,0.061,AA,10,2,FL,Attorney,Full-time,0,8833.333333,0,2500,30-06-2010 0.00,Q2 2010,77.31,6.81,76
2014-01-13 10:39:37.877000000,36,Current,,0.23847,0.201,0.191,D,4,1,WI,Analyst,Employed,0,7500,0,15000,16-01-2014 0.00,Q1 2014,558.22,256.07,2
2013-11-04 19:43:29.857000000,60,Current,,0.18965,0.166,0.156,C,7,3,TX,Other,Employed,0,6000,0,15000,07-11-2013 0.00,Q4 2013,369.57,613.8781,1
2012-09-13 10:07:59.230000000,60,Current,,0.17317,0.1499,0.1399,A,7,1,TX,Executive,Employed,0,26666.66667,0,25000,24-10-2012 0.00,Q4 2012,594.62,4559.17,15
2013-10-01 12:12:16.387000000,60,Current,,0.28899,0.2629,0.2529,E,3,1,CO,Administrative Assistant,Employed,0,4666.666667,0,4000,09-10-2013 0.00,Q4 2013,120.45,350.03,24
2011-12-19 07:05:07.160000000,36,Completed,24-09-2012 0.00,0.12528,0.0974,0.0874,A,8,1,NY,Other,Employed,0,13333.33333,0,20500,29-12-2011 0.00,Q4 2011,658.98,1305.73,335
2013-11-21 15:54:51.047000000,36,Current,,0.23438,0.197,0.187,C,4,1,CA,Retail Management,Employed,17219,4166.666667,0,15000,27-11-2013 0.00,Q4 2013,555.16,729.2,129
2008-09-03 12:27:06.283000000,36,Chargedoff,13-10-2009 0.00,0.202,0.1799,0.1699,,,7,WA,Truck Driver,Full-time,0,2000,1487,3000,12-09-2008 0.00,Q3 2008,108.44,509.59,126
2013-10-04 08:25:51.670000000,36,Current,,0.13301,0.105,0.095,A,5,1,TX,Nurse (RN),Employed,293,10000,0,14000,10-10-2013 0.00,Q4 2013,455.03,473.5926,1
2010-12-22 09:07:25.527000000,36,Completed,21-05-2013 0.00,0.17069,0.149,0.139,B,9,6,NJ,Truck Driver,Employed,0,3333.333333,0,3500,30-12-2010 0.00,Q4 2010,121.16,737.75,56
2013-07-27 13:26:48.373000000,36,Current,,0.27285,0.2346,0.2246,D,3,14,MA,Other,Employed,0,3583.333333,0,7000,30-07-2013 0.00,Q3 2013,272.65,901.82,13
2008-08-14 09:03:32.567000000,36,Completed,22-08-2011 0.00,0.37453,0.35,0.34,,,1,NV,Tradesman - Mechanic,Full-time,0,5250,0,3000,22-08-2008 0.00,Q3 2008,134.59,1886.69,41
2013-06-22 11:22:28.487000000,36,Current,,0.24246,0.2049,0.1949,C,3,1,TX,Sales - Retail,Employed,1511,2500,0,4000,28-06-2013 0.00,Q2 2013,149.65,509.61,38
2014-03-08 07:25:21.853000000,36,Current,,0.20051,0.1635,0.1535,C,3,1,AR,Executive,Employed,0,16666.66667,0,15000,11-03-2014 0.00,Q1 2014,529.95,0,1
2013-08-07 21:58:54.803000000,60,Past Due (61-90 days),,0.13942,0.1169,0.1069,A,7,1,MA,Tradesman - Electrician,Employed,0,10416.66667,80,20000,20-08-2013 0.00,Q3 2013,441.76,582.05,376
2010-05-10 08:46:09.327000000,36,Chargedoff,20-05-2011 0.00,0.29588,0.2725,0.2625,D,6,1,OR,Other,Part-time,0,2500,1147,5000,18-05-2010 0.00,Q2 2010,204.8,767.21,146
2012-09-01 11:21:52.740000000,60,Current,,0.2893,0.2632,0.2532,D,4,1,GA,Clergy,Employed,0,3429.166667,0,7500,11-09-2012 0.00,Q3 2012,225.98,2594.44,9
2006-08-04 05:54:05.640000000,36,Completed,14-08-2009 0.00,0.12951,0.1225,0.115,,,0,,Accountant/CPA,Not available,,6764.833333,0,6800,14-08-2006 0.00,Q3 2006,224.74,1334.25,121
2012-02-20 16:08:45.633000000,36,Current,,0.35797,0.3177,0.3077,HR,4,1,MA,Other,Employed,378,3.833333,0,2000,23-02-2012 0.00,Q1 2012,86.85,967.24,5
2012-08-29 11:45:28.977000000,36,Completed,07-09-2012 0.00,0.33051,0.2909,0.2809,E,6,1,NJ,Other,Employed,0,1666.666667,0,2500,31-08-2012 0.00,Q3 2012,104.89,13.95,6
2008-04-25 08:34:27.597000000,36,Completed,05-05-2011 0.00,0.12271,0.1087,0.0987,,,1,WA,Other,Full-time,0,3583.333333,0,2500,05-05-2008 0.00,Q2 2008,80.62,441.88,122
2013-10-03 18:35:14.417000000,36,Current,,0.14409,0.1159,0.1059,A,3,1,NE,Laborer,Employed,0,4916.666667,0,15000,16-10-2013 0.00,Q4 2013,495.28,560.437,1
2013-09-04 17:09:59.670000000,36,Current,,0.21434,0.1774,0.1674,C,4,1,VA,Other,Employed,0,3347.083333,0,10000,11-09-2013 0.00,Q3 2013,360.22,711.34,32
2008-03-25 08:47:38.703000000,36,Completed,03-04-2011 0.00,0.2,0.2,0.19,,,1,DC,Other,Full-time,0,2916.666667,0,1500,03-04-2008 0.00,Q2 2008,21.43,511.59,34
2007-04-02 08:13:29.197000000,36,Completed,18-04-2010 0.00,0.13705,0.13,0.12,,,0,IL,Other,Full-time,0,3666.666667,0,10000,18-04-2007 0.00,Q2 2007,331.09,2135.69,282
2013-12-15 12:25:42.193000000,36,Current,,0.12691,0.099,0.089,A,11,1,NJ,Analyst,Employed,0,15000,0,30000,19-12-2013 0.00,Q4 2013,966.61,498.49,564
2011-09-30 09:00:14.257000000,36,Completed,26-03-2013 0.00,0.34887,0.3125,0.3025,HR,1,3,MO,Other,Self-employed,0,3500,0,4000,06-10-2011 0.00,Q4 2011,172.56,1477.36,88
2007-11-24 09:06:39.860000000,36,Chargedoff,29-08-2008 0.00,0.1973,0.19,0.18,,,0,,Realtor,Full-time,0,11666.66667,2140,20000,30-11-2007 0.00,Q4 2007,733.12,1219.99,268
2014-02-10 17:21:32.223000000,36,Current,,0.14243,0.1139,0.1039,A,8,1,GA,Teacher,Employed,0,4583.333333,0,10000,19-02-2014 0.00,Q1 2014,329.24,0,1
2013-05-23 09:31:31.077000000,36,Current,,0.19236,0.1559,0.1459,B,6,2,IL,Doctor,Employed,0,31666.66667,0,35000,03-06-2013 0.00,Q2 2013,1223.42,3441.34,88
2014-01-11 08:11:06.060000000,36,Current,,0.11563,0.0879,0.0779,A,7,1,TN,Engineer - Electrical,Employed,0,11666.66667,0,15000,19-02-2014 0.00,Q1 2014,475.53,0,1
2013-10-12 10:52:46.687000000,60,Current,,0.3194,0.2925,0.2825,E,3,1,OK,Social Worker,Employed,0,2500,0,4000,21-10-2013 0.00,Q4 2013,127.58,389.86,21
2013-12-10 13:39:07.220000000,36,Current,,0.11563,0.0879,0.0779,A,8,2,TX,Professional,Employed,0,14166.66667,0,10000,21-01-2014 0.00,Q1 2014,317.02,72.2418,1
2013-11-30 07:56:27.323000000,36,Current,,0.21648,0.1795,0.1695,C,7,1,MO,Teacher,Employed,0,5880.916667,0,15000,06-12-2013 0.00,Q4 2013,541.91,445.2033,1
2013-04-19 14:43:46.047000000,36,Current,,0.08325,0.0699,0.0599,AA,10,1,MO,Engineer - Mechanical,Full-time,0,7916.666667,0,11000,29-04-2013 0.00,Q2 2013,339.6,521.77,233
2013-11-24 21:04:12.040000000,36,Current,,0.19859,0.162,0.152,C,8,15,NJ,Executive,Employed,0,8083.333333,0,15000,09-12-2013 0.00,Q4 2013,528.84,401.6725,1
2008-05-26 12:07:12.830000000,36,Completed,29-05-2011 0.00,0.17677,0.155,0.145,,,7,NH,Sales - Retail,Part-time,0,1333.333333,0,1000,29-05-2008 0.00,Q2 2008,34.91,257.32,16
2012-04-16 08:53:17.653000000,36,Completed,19-09-2012 0.00,0.21372,0.1768,0.1668,B,8,18,AL,Professional,Employed,0,11250,0,15000,24-04-2012 0.00,Q2 2012,539.88,1030.16,229
2013-10-14 09:19:12.613000000,60,Current,,0.22601,0.2015,0.1915,C,7,1,WA,Executive,Employed,0,12500,0,15000,17-10-2013 0.00,Q4 2013,398.66,995.3092,1
2013-05-28 11:11:58.420000000,60,Past Due (31-60 days),,0.24282,0.2179,0.2079,C,5,1,NY,Professional,Employed,0,4583.333333,38,10000,31-05-2013 0.00,Q2 2013,275,1623.0101,1
2012-10-08 20:03:28.463000000,36,Current,,0.2878,0.2492,0.2392,D,7,2,FL,Nurse (RN),Employed,0,8333.333333,0,6500,26-10-2012 0.00,Q4 2012,258.16,1825.05,76
2013-12-05 04:54:03.697000000,36,Current,,0.14714,0.1189,0.1089,A,9,1,VA,,Other,0,8478.333333,0,30000,13-12-2013 0.00,Q4 2013,994.85,589.1374,1
2008-06-25 20:14:45.807000000,36,Completed,07-06-2011 0.00,0.10033,0.0865,0.0765,,,7,CA,Computer Programmer,Full-time,0,5100,0,3400,07-07-2008 0.00,Q3 2008,107.57,451.13,117
2008-05-24 08:07:46.273000000,36,Completed,03-06-2011 0.00,0.18454,0.17,0.16,,,1,NJ,Professional,Full-time,0,8166.666667,0,15000,03-06-2008 0.00,Q2 2008,531.34,4255.85,386
2008-01-06 09:09:23.017000000,36,Chargedoff,18-03-2009 0.00,0.15428,0.14,0.13,,,1,GA,Fireman,Full-time,0,5833.333333,1605,20000,17-01-2008 0.00,Q1 2008,683.55,1906.94,412
2013-05-02 13:36:00.457000000,60,Current,,0.29341,0.2672,0.2572,D,2,1,NE,Other,Employed,0,16333.33333,0,15000,18-06-2013 0.00,Q2 2013,455.52,2734.3192,1
2006-05-07 14:17:31.340000000,36,Defaulted,29-10-2007 0.00,0.21986,0.2075,0.1775,,,0,KS,,,,2500,178,1500,30-05-2006 0.00,Q2 2006,56.32,259.28,13
2007-07-25 08:11:06.317000000,36,Completed,06-08-2010 0.00,0.15713,0.15,0.135,,,0,IN,Student - College Graduate Student,Full-time,0,2426.083333,0,18500,06-08-2007 0.00,Q3 2007,630.37,4444.87,366
2010-02-08 08:26:22.930000000,36,Completed,26-02-2013 0.00,0.22135,0.199,0.189,C,9,2,FL,Other,Retired,0,5000,0,2500,26-02-2010 0.00,Q1 2010,92.78,837.38,113
2013-12-11 09:08:09.870000000,36,Current,,0.20217,0.1655,0.1555,C,7,1,MI,Religious,Employed,0,5833.333333,0,15000,31-12-2013 0.00,Q4 2013,531.44,397.21,1
2013-06-29 11:39:41.687000000,60,Completed,10-09-2013 0.00,0.10878,0.0869,0.0769,AA,10,1,NJ,Analyst,Employed,0,10000,0,10000,10-07-2013 0.00,Q3 2013,206.08,48.24,179
2014-01-16 14:14:01.937000000,36,Current,,0.19859,0.162,0.152,C,7,1,CA,Sales - Retail,Employed,0,5101.583333,0,9000,22-01-2014 0.00,Q1 2014,317.3,119.8355,1
2013-05-11 06:55:31.587000000,60,Current,,0.15629,0.1334,0.1234,A,6,1,TX,Military Enlisted,Employed,0,4183.333333,0,15000,03-06-2013 0.00,Q2 2013,343.91,1424.91,163
2013-09-05 08:43:59.380000000,36,Current,,0.14348,0.1153,0.1053,A,7,6,CA,Professional,Employed,0,5416.666667,0,6000,17-09-2013 0.00,Q3 2013,197.94,231.4447,1
2012-07-23 14:31:24.173000000,36,Current,,0.19645,0.1599,0.1499,B,8,1,NJ,Professional,Employed,0,6666.666667,0,21000,06-08-2012 0.00,Q3 2012,738.19,4042.15,219
2007-01-11 20:49:10.827000000,36,Defaulted,21-08-2007 0.00,0.17722,0.17,0.165,,,0,FL,Accountant/CPA,Not available,,5416.666667,246,15000,22-01-2007 0.00,Q1 2007,534.79,408.04,168
2012-04-23 20:31:51.407000000,60,Current,,0.35838,0.3304,0.3204,E,6,1,CA,Civil Service,Employed,0,5126.666667,0,4000,04-05-2012 0.00,Q2 2012,136.98,2316.31,58
2012-09-25 23:25:02.527000000,36,Current,,0.24758,0.2099,0.1999,C,7,1,NY,Investor,Employed,0,10000,0,15000,11-10-2012 0.00,Q4 2012,565.05,3518.85,113
2007-08-19 18:25:53.147000000,36,Completed,29-08-2008 0.00,0.20835,0.201,0.181,,,0,AL,Other,Full-time,0,3833.333333,0,6000,31-08-2007 0.00,Q3 2007,223.29,1027.69,114
2007-05-24 22:46:07.290000000,36,Chargedoff,13-02-2009 0.00,0.15161,0.1445,0.1345,,,0,CA,Realtor,Full-time,0,31666.66667,1975,25000,12-06-2007 0.00,Q2 2007,859.91,3369.86,534
2012-07-05 14:52:50.907000000,36,Current,,0.35797,0.3177,0.3077,HR,5,1,OK,Professional,Employed,0,3000,0,4000,20-07-2012 0.00,Q3 2012,173.71,1661.04,76
2011-09-27 07:53:17.947000000,36,Current,,0.34621,0.3099,0.2999,E,4,3,FL,Professional,Employed,124,4166.666667,0,4400,29-09-2011 0.00,Q3 2011,189.18,2286.87,9
2008-05-31 21:29:18.470000000,36,Chargedoff,11-03-2009 0.00,0.32378,0.3,0.29,,,1,AZ,Accountant/CPA,Full-time,0,3500,1922,7200,04-06-2008 0.00,Q2 2008,305.65,987.82,78
2013-11-30 20:18:12.130000000,36,Current,,0.1899,0.1535,0.1435,B,4,1,FL,Truck Driver,Employed,0,6000,0,20000,06-12-2013 0.00,Q4 2013,696.74,507.389,1
2013-12-17 18:22:00.833000000,36,Current,,0.20524,0.1685,0.1585,C,5,1,AZ,Truck Driver,Employed,0,2107.666667,0,4000,19-12-2013 0.00,Q4 2013,142.31,113.27,1
2012-07-16 20:30:36.303000000,60,Past Due (61-90 days),,0.16151,0.1385,0.1285,A,8,7,GA,Other,Employed,0,3666.666667,74,22500,26-07-2012 0.00,Q3 2012,521.79,3783.27,353
2013-07-15 15:31:04.810000000,36,Current,,0.24246,0.2049,0.1949,C,3,1,VA,Military Enlisted,Employed,0,3525.166667,0,10000,26-07-2013 0.00,Q3 2013,374.14,1126.1563,1
2012-01-06 11:01:34.097000000,60,Completed,26-02-2014 0.00,0.32989,0.3027,0.2927,D,6,13,OH,Skilled Labor,Employed,0,2083.333333,0,7000,11-01-2012 0.00,Q1 2012,227.64,4014.81,68
2013-08-31 10:47:50.897000000,36,Current,,0.0893,0.0759,0.0659,AA,9,1,WY,Professor,Employed,0,5416.666667,0,15000,10-09-2013 0.00,Q3 2013,467.21,453.24,280
