userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
1109728,17,4,1996,2,male,19,3,3,139,33,139,29,0,4
1654074,50,13,1963,7,female,1024,3,1,147,0,0,0,147,0
1430448,31,12,1982,8,male,161,3,3,150,20,150,16,0,4
2035651,15,6,1998,1,female,86,3,3,153,30,2,9,151,21
2037751,38,28,1975,12,female,169,3,1,163,22,0,9,163,13
1143135,29,1,1984,1,female,643,3,1,194,901,194,637,0,264
1477585,25,18,1988,7,female,692,3,3,207,0,86,0,121,0
1836605,22,24,1991,10,female,57,3,3,207,179,201,99,6,80
1638215,25,28,1988,2,male,49,3,3,245,0,243,0,2,0
1399230,27,14,1986,2,male,726,3,3,257,107,257,103,0,4
1148642,26,24,1987,1,male,60,3,2,342,0,342,0,0,0
1533948,17,26,1996,6,male,96,3,2,388,14,388,8,0,6
1383603,28,2,1985,8,female,629,3,3,413,12,2,0,411,12
1597722,18,14,1995,2,female,190,3,3,472,209,9,128,463,81
1526390,20,8,1993,9,female,219,3,2,508,20,0,5,508,15
1379316,19,29,1994,7,female,129,3,2,658,41,441,3,217,38
1771459,59,13,1954,3,male,508,3,0,725,4,1,0,724,4
1150751,16,20,1997,9,male,543,4,4,1,0,0,0,1,0
1549344,18,12,1995,1,female,19,4,4,1,0,0,0,1,0
1404648,20,29,1993,6,male,1331,4,3,1,0,0,0,1,0
1009392,23,10,1990,6,male,587,4,3,1,0,0,0,1,0
1175070,23,20,1990,10,male,6,4,3,1,0,0,0,1,0
1487265,28,27,1985,1,female,94,4,3,1,0,0,0,1,0
1365080,29,1,1984,1,male,81,4,1,1,0,0,0,1,0
1295752,31,3,1982,1,male,30,4,4,1,0,0,0,1,0
1310188,39,1,1974,6,male,218,4,2,1,0,0,0,1,0
1756667,43,4,1970,8,female,668,4,4,1,0,0,0,1,0
1077263,48,9,1965,3,male,100,4,4,1,0,0,0,1,0
1099503,51,15,1962,8,female,167,4,1,1,0,0,0,1,0
2072707,54,20,1959,7,male,402,4,4,1,0,0,0,1,0
1460687,55,21,1958,10,female,576,4,2,1,0,0,0,1,0
1228387,59,9,1954,5,female,124,4,3,1,0,0,0,1,0
1479721,60,4,1953,5,female,825,4,3,1,0,0,0,1,0
2189166,72,8,1941,5,male,1046,4,1,1,0,0,0,1,0
1820679,88,12,1925,10,male,10,4,3,1,0,0,0,1,0
1417979,21,20,1992,6,male,371,4,4,1,1,0,0,1,1
1828821,21,25,1992,7,female,624,4,0,1,1,0,0,1,1
1738741,26,3,1987,5,female,364,4,2,1,1,0,0,1,1
1228975,27,9,1986,5,male,303,4,2,1,1,0,0,1,1
1288542,32,1,1981,7,female,485,4,2,1,1,0,0,1,1
1197134,47,29,1966,6,female,271,4,4,1,2,0,1,1,1
1778123,62,23,1951,6,male,274,4,3,1,2,0,0,1,2
1021064,68,3,1945,11,male,65,4,1,1,2,0,0,1,2
1348615,67,1,1946,6,female,214,4,4,1,3,0,1,1,2
1915889,14,27,1999,5,male,30,4,1,1,0,1,0,0,0
1060699,14,11,1999,8,male,62,4,4,1,0,1,0,0,0
1839707,15,8,1998,2,female,227,4,4,1,0,1,0,0,0
1509032,15,1,1998,5,male,7,4,2,1,0,1,0,0,0
2166104,16,14,1997,1,male,243,4,4,1,0,1,0,0,0
1958889,16,7,1997,3,male,534,4,3,1,0,1,0,0,0
2079926,18,25,1995,11,male,10,4,3,1,0,1,0,0,0
2193411,19,21,1994,11,male,21,4,3,1,0,1,0,0,0
1469702,18,6,1995,7,male,22,4,4,1,0,1,0,0,0
2023633,20,24,1993,10,male,1299,4,1,1,0,1,0,0,0
2013780,21,27,1992,5,male,409,4,3,1,0,1,0,0,0
1981900,21,8,1992,9,male,58,4,0,1,0,1,0,0,0
1355100,21,11,1992,10,male,5,4,4,1,0,1,0,0,0
1049674,25,1,1988,1,male,91,4,4,1,0,1,0,0,0
1547835,25,1,1988,1,male,14,4,3,1,0,1,0,0,0
1594749,25,13,1988,2,male,26,4,4,1,0,1,0,0,0
1854114,26,1,1987,1,male,333,4,4,1,0,1,0,0,0
1932377,28,12,1985,1,male,532,4,2,1,0,1,0,0,0
1240148,28,23,1985,7,male,86,4,4,1,0,1,0,0,0
1074297,31,17,1982,8,female,152,4,4,1,0,1,0,0,0
1577289,31,11,1982,9,male,230,4,2,1,0,1,0,0,0
1980401,31,1,1982,11,male,121,4,3,1,0,1,0,0,0
2049663,33,8,1980,12,female,430,4,3,1,0,1,0,0,0
1496190,34,11,1979,3,male,274,4,4,1,0,1,0,0,0
1699206,35,6,1978,1,male,183,4,0,1,0,1,0,0,0
1079352,40,23,1973,1,male,561,4,4,1,0,1,0,0,0
2084212,40,17,1973,2,female,248,4,3,1,0,1,0,0,0
1620195,41,29,1972,3,male,7,4,4,1,0,1,0,0,0
1952127,41,3,1972,5,male,27,4,2,1,0,1,0,0,0
1122361,44,5,1969,9,female,341,4,1,1,0,1,0,0,0
1993756,46,2,1967,7,female,413,4,4,1,0,1,0,0,0
1809096,48,2,1965,11,male,376,4,4,1,0,1,0,0,0
1093368,47,13,1966,8,male,583,4,1,1,0,1,0,0,0
1153521,49,30,1964,8,male,96,4,4,1,0,1,0,0,0
1507998,55,5,1958,11,female,290,4,2,1,0,1,0,0,0
1135278,60,21,1953,1,male,616,4,3,1,0,1,0,0,0
2093702,64,8,1949,5,female,300,4,2,1,0,1,0,0,0
1901335,69,5,1944,3,female,118,4,3,1,0,1,0,0,0
2087242,15,30,1998,9,female,43,4,3,1,1,1,0,0,1
1386581,20,10,1993,6,male,323,4,3,1,1,1,1,0,0
1216569,27,1,1986,6,male,160,4,3,1,1,1,1,0,0
1067343,32,10,1981,12,male,2,4,4,1,1,1,1,0,0
1303007,38,8,1975,8,male,54,4,3,1,1,1,1,0,0
1288918,40,30,1973,12,male,159,4,2,1,1,1,0,0,1
1957132,53,14,1960,9,male,719,4,4,1,1,1,1,0,0
1665510,13,3,2000,1,male,2,4,3,1,8,1,8,0,0
1912321,13,24,2000,3,male,49,4,4,1,2,1,2,0,0
1517386,15,9,1998,11,female,19,4,4,1,3,1,3,0,0
1623378,22,16,1991,6,female,269,4,4,1,3,1,2,0,1
1995439,32,12,1981,3,male,83,4,4,1,2,1,1,0,1
2190114,43,30,1970,6,female,291,4,2,1,5,1,5,0,0
2084761,23,30,1990,1,male,217,4,4,2,0,0,0,2,0
1270078,52,1,1961,8,female,634,4,2,2,0,0,0,2,0
1661769,56,11,1957,4,male,77,4,4,2,0,0,0,2,0
1993556,60,5,1953,6,female,165,4,1,2,0,0,0,2,0
1834111,39,13,1974,2,male,282,4,4,2,1,0,0,2,1
1283378,61,28,1952,6,male,759,4,2,2,1,0,1,2,0
1156019,68,22,1945,7,male,992,4,3,2,1,0,0,2,1
1631610,69,22,1944,6,male,266,4,4,2,5,0,2,2,3
1222468,25,19,1988,5,male,648,4,4,2,0,1,0,1,0
1023446,49,3,1964,4,male,655,4,3,2,1,1,0,1,1
1584484,63,4,1950,12,female,1301,4,0,2,5,1,0,1,5
2012547,15,9,1998,9,female,3,4,4,2,0,2,0,0,0
1942104,19,22,1994,11,male,974,4,1,2,0,2,0,0,0
1031586,19,11,1994,6,male,55,4,2,2,0,2,0,0,0
1352530,19,2,1994,10,male,163,4,2,2,0,2,0,0,0
1502197,25,1,1988,1,male,51,4,2,2,0,2,0,0,0
2015523,28,10,1985,6,male,159,4,4,2,0,2,0,0,0
1966405,30,23,1983,10,male,84,4,4,2,0,2,0,0,0
1244543,44,9,1969,6,female,643,4,4,2,0,2,0,0,0
1628718,46,1,1967,8,male,762,4,2,2,0,2,0,0,0
1315410,54,5,1959,5,male,169,4,3,2,0,2,0,0,0
1773315,103,1,1910,1,female,461,4,4,2,0,2,0,0,0
1619874,16,6,1997,1,male,191,4,4,2,1,2,1,0,0
1669174,20,14,1993,7,female,307,4,1,2,1,2,1,0,0
1657143,30,10,1983,10,male,91,4,2,2,1,2,1,0,0
1054598,36,1,1977,1,male,47,4,1,2,1,2,1,0,0
1327307,37,21,1976,3,male,552,4,3,2,1,2,1,0,0
1964212,22,24,1991,10,male,23,4,3,2,2,2,2,0,0
1796437,25,5,1988,11,male,189,4,3,2,2,2,0,0,2
1094774,31,15,1982,6,female,17,4,3,2,2,2,2,0,0
1578885,50,23,1963,6,female,6,4,1,2,2,2,2,0,0
1234700,19,26,1994,11,female,582,4,4,2,6,2,6,0,0
2070366,18,16,1995,3,male,12,4,3,2,6,2,2,0,4
1358088,23,1,1990,1,male,12,4,4,2,3,2,3,0,0
1560466,23,5,1990,9,male,573,4,4,2,9,2,5,0,4
1042219,43,1,1970,1,male,341,4,2,2,5,2,1,0,4
1799921,20,2,1993,4,male,106,4,3,3,0,0,0,3,0
2084986,24,16,1989,10,male,148,4,4,3,0,0,0,3,0
1411093,34,29,1979,6,female,724,4,1,3,0,0,0,3,0
1409789,45,15,1968,2,male,143,4,2,3,0,0,0,3,0
1437355,65,15,1948,4,female,321,4,4,3,0,0,0,3,0
1548135,25,31,1988,7,female,359,4,4,3,1,0,0,3,1
1595560,15,5,1998,8,male,94,4,1,3,2,0,1,3,1
1493106,56,24,1957,10,female,258,4,4,3,2,0,0,3,2
1379580,18,28,1995,1,male,117,4,4,3,5,0,1,3,4
1180644,47,7,1966,3,male,2078,4,1,3,14,1,1,2,13
2076863,18,8,1995,8,female,64,4,3,3,0,3,0,0,0
2088843,19,11,1994,5,male,139,4,3,3,0,3,0,0,0
1500957,34,10,1979,12,female,8,4,4,3,0,3,0,0,0
1184958,37,27,1976,6,male,17,4,4,3,0,3,0,0,0
2020077,49,1,1964,2,female,671,4,2,3,0,3,0,0,0
2175352,53,21,1960,5,male,240,4,4,3,0,3,0,0,0
1930677,55,8,1958,8,male,1380,4,3,3,0,3,0,0,0
1198095,56,1,1957,1,male,497,4,1,3,0,3,0,0,0
1830920,24,29,1989,1,male,4,4,3,3,1,3,0,0,1
1419929,26,10,1987,1,male,12,4,3,3,1,3,1,0,0
1475763,53,12,1960,11,female,21,4,4,3,1,3,1,0,0
1267651,57,17,1956,1,male,20,4,4,3,1,3,1,0,0
1428751,18,29,1995,12,female,53,4,2,3,4,3,4,0,0
1264362,21,16,1992,9,male,10,4,4,3,3,3,3,0,0
1803618,47,9,1966,10,male,1620,4,3,3,9,3,3,0,6
1088338,78,15,1935,12,female,151,4,1,3,6,3,2,0,4
1651585,33,1,1980,5,male,108,4,3,4,0,0,0,4,0
1437903,24,14,1989,7,male,203,4,3,4,1,0,0,4,1
1876607,56,26,1957,2,male,153,4,4,4,0,1,0,3,0
1872414,48,3,1965,6,male,407,4,2,4,3,1,0,3,3
2128842,25,1,1988,1,female,102,4,3,4,0,3,0,1,0
1860868,20,31,1993,10,male,326,4,4,4,0,4,0,0,0
2120954,30,3,1983,3,male,46,4,2,4,0,4,0,0,0
2113074,50,19,1963,11,female,595,4,3,4,0,4,0,0,0
1735248,53,19,1960,4,female,110,4,3,4,0,4,0,0,0
1444835,88,1,1925,5,male,785,4,4,4,1,4,1,0,0
1084416,95,3,1918,9,male,10,4,3,4,1,4,1,0,0
1463959,26,25,1987,1,male,128,4,3,4,5,4,5,0,0
2011036,50,17,1963,5,male,731,4,3,4,4,4,4,0,0
1743948,57,14,1956,5,male,275,4,2,5,0,0,0,5,0
1833248,18,5,1995,7,female,196,4,3,5,2,0,0,5,2
1627948,33,20,1980,8,male,435,4,3,5,2,0,0,5,2
1994165,16,19,1997,4,male,22,4,2,5,16,2,1,3,15
1627844,18,2,1995,10,male,408,4,3,5,0,5,0,0,0
1354735,20,19,1993,12,male,221,4,1,5,0,5,0,0,0
1289061,23,16,1990,8,female,61,4,3,5,0,5,0,0,0
1429867,29,14,1984,8,male,339,4,3,5,0,5,0,0,0
1126051,63,26,1950,11,female,324,4,3,5,0,5,0,0,0
1707147,15,15,1998,5,male,173,4,3,5,1,5,1,0,0
2036324,22,5,1991,1,male,170,4,2,5,3,5,2,0,1
2085115,26,28,1987,7,female,667,4,3,5,2,5,0,0,2
1871995,27,1,1986,1,female,1023,4,3,5,2,5,2,0,0
1917760,29,13,1984,6,female,42,4,3,5,2,5,2,0,0
1384501,36,15,1977,1,male,2,4,4,5,1,5,1,0,0
1703547,39,3,1974,3,male,274,4,3,5,3,5,3,0,0
1706114,43,30,1970,6,male,103,4,1,5,1,5,0,0,1
2177816,25,8,1988,5,male,21,4,2,5,5,5,5,0,0
1251777,41,9,1972,5,female,549,4,0,5,5,5,5,0,0
1699428,38,7,1975,1,female,156,4,3,5,11,5,7,0,4
1870064,41,13,1972,5,male,459,4,2,5,12,5,12,0,0
1677542,33,14,1980,1,female,270,4,4,6,0,1,0,5,0
1903941,43,23,1970,9,male,45,4,4,6,0,0,0,6,0
1785251,17,18,1996,5,female,596,4,3,6,3,0,0,6,3
2175924,18,15,1995,4,female,201,4,2,6,2,0,0,6,2
1267307,21,18,1992,9,female,217,4,4,6,0,2,0,4,0
1117567,31,21,1982,3,male,14,4,3,6,0,2,0,4,0
1496301,33,27,1980,11,female,222,4,1,6,12,3,0,3,12
2090640,38,2,1975,2,male,449,4,1,6,0,6,0,0,0
1298387,24,18,1989,6,male,28,4,4,6,2,6,1,0,1
2069352,27,11,1986,8,male,105,4,2,6,1,6,1,0,0
2078221,28,9,1985,10,male,5,4,4,6,1,6,0,0,1
1402213,47,3,1966,3,male,26,4,4,6,2,6,2,0,0
2164109,63,15,1950,5,male,78,4,3,6,2,6,2,0,0
1189928,20,17,1993,7,female,483,4,1,7,1,0,0,7,1
1802482,25,21,1988,9,male,292,4,4,7,0,0,0,7,0
1445016,61,12,1952,9,male,93,4,4,7,0,0,0,7,0
2041381,21,8,1992,12,male,193,4,2,7,2,0,0,7,2
2128158,58,8,1955,8,male,498,4,2,7,0,2,0,5,0
1389692,18,14,1995,1,female,544,4,2,7,0,7,0,0,0
1295507,19,17,1994,2,female,17,4,4,7,1,7,1,0,0
1142776,20,24,1993,1,male,8,4,4,7,1,7,1,0,0
2134247,27,1,1986,6,male,352,4,3,7,0,7,0,0,0
2141608,28,17,1985,8,male,79,4,2,7,0,7,0,0,0
1318207,49,11,1964,3,female,1572,4,3,7,1,7,1,0,0
1180009,59,28,1954,12,male,27,4,4,7,8,7,7,0,1
1470823,42,10,1971,4,female,40,4,2,7,15,7,12,0,3
1589726,47,17,1966,1,male,291,4,4,8,6,0,0,8,6
1386628,55,28,1958,12,male,161,4,4,8,6,0,5,8,1
1069316,36,10,1977,1,male,272,4,4,8,3,5,1,3,2
1814306,29,13,1984,3,male,18,4,4,8,0,8,0,0,0
1353791,35,8,1978,4,male,80,4,4,8,0,8,0,0,0
2103664,43,14,1970,12,male,174,4,3,9,0,0,0,9,0
1841019,108,16,1905,12,male,194,4,2,9,1,0,0,9,1
1296680,23,13,1990,11,female,218,4,2,9,5,0,5,9,0
1953958,53,6,1960,3,male,649,4,3,9,6,1,1,8,5
2189646,55,24,1958,10,female,63,4,4,9,0,9,0,0,0
1847170,19,1,1994,1,male,219,4,3,10,0,0,0,10,0
2191813,47,16,1966,11,male,948,4,4,10,3,0,0,10,3
1406098,21,25,1992,9,female,343,4,4,10,2,2,1,8,1
1404563,35,7,1978,2,female,216,4,3,10,6,10,6,0,0
2177263,13,17,2000,1,male,221,4,2,11,0,0,0,11,0
1564144,56,15,1957,8,female,317,4,2,11,0,0,0,11,0
1298201,25,1,1988,1,male,403,4,4,11,3,2,1,9,2
1470495,24,1,1989,1,male,24,4,4,11,1,11,1,0,0
1621173,54,5,1959,6,male,155,4,4,11,0,11,0,0,0
1029162,55,13,1958,10,female,317,4,4,11,1,11,0,0,1
1449777,52,27,1961,6,male,42,4,3,12,2,12,2,0,0
1466482,23,3,1990,5,male,396,4,2,13,0,0,0,13,0
1118160,34,24,1979,9,female,178,4,2,13,1,10,0,3,1
1580699,29,17,1984,6,male,152,4,4,13,0,13,0,0,0
2035947,25,1,1988,4,male,37,4,4,13,8,13,8,0,0
1664068,39,4,1974,8,male,85,4,4,13,8,13,6,0,2
1575470,102,3,1911,10,male,4,4,2,14,2,1,1,13,1
1227142,13,1,2000,5,female,269,4,1,14,3,0,1,14,2
1259357,25,1,1988,1,female,3,4,4,14,2,14,2,0,0
1465506,44,4,1969,7,male,722,4,0,14,0,14,0,0,0
1217921,61,21,1952,5,female,350,4,3,15,0,14,0,1,0
1972739,33,1,1980,1,male,61,4,2,15,2,15,2,0,0
1824398,33,6,1980,2,female,89,4,1,15,2,15,2,0,0
1937476,25,1,1988,1,female,62,4,1,15,8,15,8,0,0
1303816,71,31,1942,8,female,1458,4,2,16,1,0,1,16,0
1126796,31,14,1982,10,male,453,4,4,16,10,16,10,0,0
1218539,21,10,1992,2,female,31,4,4,17,8,17,8,0,0
1849691,39,30,1974,5,male,102,4,4,17,5,17,4,0,1
2110491,25,1,1988,1,male,136,4,3,18,2,0,1,18,1
1988250,63,22,1950,12,male,124,4,2,18,0,0,0,18,0
1879373,51,1,1962,2,female,372,4,2,18,10,0,8,18,2
2173565,21,25,1992,9,male,53,4,2,18,0,10,0,8,0
1131830,28,7,1985,9,male,966,4,1,18,1,10,0,8,1
1104316,63,27,1950,9,female,156,4,3,19,11,1,5,18,6
1346007,19,1,1994,8,male,29,4,3,19,1,19,1,0,0
1202446,34,5,1979,8,male,1703,4,3,19,4,19,0,0,4
1825043,38,1,1975,1,male,609,4,2,21,0,0,0,21,0
1422703,27,10,1986,2,male,301,4,3,21,0,21,0,0,0
1034529,32,15,1981,6,female,276,4,3,22,4,22,4,0,0
1137054,59,18,1954,2,NA,2076,4,0,23,5,23,4,0,1
1473268,35,20,1978,3,male,281,4,2,24,4,0,0,24,4
1727502,18,25,1995,6,male,60,4,3,24,0,24,0,0,0
1131924,35,2,1978,1,male,73,4,2,24,1,24,1,0,0
1736085,50,8,1963,6,male,27,4,4,24,12,24,8,0,4
1890530,18,18,1995,10,female,804,4,4,25,24,24,20,1,4
1593622,22,15,1991,10,male,360,4,4,26,1,0,0,26,1
1938942,30,1,1983,1,male,52,4,4,26,3,25,3,1,0
1174609,52,23,1961,11,male,274,4,4,26,2,23,0,3,2
2136441,21,25,1992,7,female,99,4,1,26,12,25,6,1,6
1965242,24,15,1989,11,male,376,4,3,26,48,26,48,0,0
1540156,24,23,1989,2,male,262,4,2,27,11,0,3,27,8
1333084,29,11,1984,4,male,148,4,4,28,0,27,0,1,0
1665756,53,15,1960,8,male,510,4,2,29,5,0,0,29,5
1105341,23,1,1990,1,female,167,4,4,29,105,29,10,0,95
1923638,21,16,1992,12,male,11,4,2,30,6,0,1,30,5
1629699,21,22,1992,2,male,58,4,4,31,9,21,7,10,2
1510596,35,16,1978,7,male,652,4,4,31,6,20,2,11,4
1973827,34,24,1979,7,male,48,4,4,32,13,32,2,0,11
2011993,33,1,1980,4,female,50,4,2,32,23,32,10,0,13
1910337,27,21,1986,4,female,398,4,3,34,1,0,0,34,1
1090120,47,19,1966,8,male,27,4,4,34,9,34,8,0,1
2118214,43,15,1970,10,male,863,4,3,36,1,31,1,5,0
1280394,70,9,1943,11,male,345,4,2,36,2,36,1,0,1
1439199,23,3,1990,3,male,277,4,1,37,5,25,5,12,0
2166798,18,27,1995,7,female,115,4,3,40,11,0,2,40,9
1695852,26,30,1987,1,male,29,4,0,42,9,39,0,3,9
2129597,43,16,1970,9,female,47,4,4,43,0,43,0,0,0
2190522,22,5,1991,8,male,283,4,2,46,0,1,0,45,0
1678212,30,11,1983,8,female,323,4,4,48,17,40,3,8,14
1048563,22,9,1991,3,male,45,4,3,49,18,49,14,0,4
1533371,64,25,1949,2,male,551,4,3,48,31,48,14,0,17
1352499,101,21,1912,10,male,125,4,3,50,36,0,5,50,31
2026681,17,22,1996,12,male,349,4,3,50,15,46,5,4,10
1702566,25,2,1988,12,male,20,4,4,52,0,52,0,0,0
1553393,23,2,1990,2,female,91,4,3,59,25,15,12,44,13
1465026,22,28,1991,7,female,29,4,3,59,44,59,27,0,17
1901878,30,9,1983,9,male,33,4,4,61,2,43,1,18,1
1022208,37,18,1976,9,female,58,4,1,65,17,0,0,65,17
1684299,20,13,1993,1,female,155,4,4,64,29,60,15,4,14
2037625,31,1,1982,1,male,175,4,1,65,4,65,4,0,0
1290918,57,9,1956,4,male,41,4,2,68,6,12,5,56,1
1317603,58,12,1955,7,male,18,4,3,67,53,67,34,0,19
1057294,39,17,1974,8,female,163,4,4,72,2,65,1,7,1
1787235,29,27,1984,12,female,8,4,1,77,42,0,9,77,33
1221445,18,1,1995,1,male,208,4,1,82,10,0,0,82,10
1537164,32,31,1981,12,male,251,4,4,84,0,0,0,84,0
1134235,37,11,1976,2,male,197,4,2,84,9,18,0,66,9
1680150,34,19,1979,2,female,171,4,1,81,11,81,10,0,1
1882708,23,12,1990,2,female,125,4,4,87,16,87,16,0,0
1731239,24,7,1989,3,female,556,4,4,86,51,86,43,0,8
1562785,52,16,1961,3,male,840,4,3,93,0,22,0,71,0
1334321,16,28,1997,10,female,276,4,2,93,40,92,7,1,33
1828914,25,1,1988,1,male,31,4,4,92,12,92,10,0,2
1509361,29,3,1984,11,female,573,4,1,92,14,92,2,0,12
1829884,58,1,1955,12,female,204,4,4,100,0,100,0,0,0
1628051,16,22,1997,9,male,173,4,4,112,0,0,0,112,0
1923110,19,10,1994,9,female,5,4,4,112,36,61,25,51,11
1803278,25,1,1988,1,male,148,4,4,111,0,111,0,0,0
1479994,21,1,1992,5,female,245,4,2,121,32,115,32,6,0
1562544,18,1,1995,5,female,208,4,4,130,0,26,0,104,0
1899160,107,1,1906,1,male,949,4,2,133,85,0,3,133,82
1803711,53,25,1960,6,female,798,4,4,152,42,0,7,152,35
2017971,26,8,1987,5,male,368,4,3,190,127,190,51,0,76
1890435,18,1,1995,1,female,169,4,3,211,23,9,23,202,0
1926309,26,1,1987,1,female,667,4,3,238,101,55,57,183,44
1700345,30,19,1983,12,male,47,4,3,236,36,236,5,0,31
1119253,42,2,1971,9,female,275,4,2,251,8,251,7,0,1
1687632,15,23,1998,6,male,187,4,4,289,6,0,0,289,6
1409117,54,29,1959,4,male,58,4,4,521,11,495,6,26,5
1610121,33,21,1980,6,male,546,4,2,1150,31,294,29,856,2
1525441,20,13,1993,9,female,779,4,2,3338,16,3272,8,66,8
1859545,15,10,1998,2,male,209,5,2,1,0,0,0,1,0
1009198,18,22,1995,6,male,114,5,1,1,0,0,0,1,0
1500645,22,5,1991,6,male,651,5,3,1,0,0,0,1,0
1789707,23,1,1990,2,male,528,5,4,1,0,0,0,1,0
1451007,25,1,1988,1,male,416,5,4,1,0,0,0,1,0
1751094,25,18,1988,9,female,426,5,3,1,0,0,0,1,0
1168606,29,19,1984,7,female,299,5,0,1,0,0,0,1,0
1626068,31,10,1982,10,male,494,5,4,1,0,0,0,1,0
1128736,33,3,1980,6,female,1012,5,5,1,0,0,0,1,0
1840530,33,25,1980,6,male,999,5,4,1,0,0,0,1,0
1866869,36,1,1977,3,male,748,5,5,1,0,0,0,1,0
1901478,40,14,1973,10,male,141,5,0,1,0,0,0,1,0
1025289,43,25,1970,2,male,593,5,4,1,0,0,0,1,0
2190219,55,1,1958,1,female,200,5,4,1,0,0,0,1,0
1368167,65,25,1948,4,male,279,5,4,1,0,0,0,1,0
1763881,67,2,1946,12,male,515,5,0,1,0,0,0,1,0
1705370,14,9,1999,1,female,425,5,4,1,1,0,1,1,0
2157624,16,31,1997,7,male,120,5,4,1,1,0,1,1,0
1267495,17,11,1996,7,female,131,5,3,1,1,0,0,1,1
1424484,21,7,1992,3,female,931,5,5,1,1,0,1,1,0
2020057,29,13,1984,8,male,844,5,1,1,1,0,1,1,0
1600659,36,10,1977,12,female,82,5,4,1,1,0,0,1,1
1773516,35,25,1978,7,male,180,5,4,1,1,0,0,1,1
1602767,36,5,1977,4,male,544,5,1,1,1,0,1,1,0
1529206,43,1,1970,11,male,548,5,5,1,1,0,0,1,1
2023879,47,30,1966,10,male,30,5,1,1,1,0,1,1,0
1271843,59,21,1954,10,female,617,5,3,1,1,0,0,1,1
1127702,70,18,1943,7,male,54,5,4,1,1,0,0,1,1
2018700,18,17,1995,8,male,359,5,4,1,2,0,1,1,1
1543233,23,16,1990,2,male,264,5,1,1,2,0,0,1,2
1076812,45,12,1968,1,male,56,5,5,1,3,0,0,1,3
1044927,52,24,1961,6,male,402,5,3,1,2,0,1,1,1
1885920,66,4,1947,10,female,554,5,1,1,2,0,0,1,2
1320008,68,23,1945,3,male,142,5,4,1,3,0,3,1,0
1035209,69,28,1944,3,female,260,5,4,1,3,0,2,1,1
1400364,14,4,1999,2,male,338,5,2,1,0,1,0,0,0
1524538,16,7,1997,4,male,27,5,3,1,0,1,0,0,0
2132829,18,1,1995,1,male,63,5,5,1,0,1,0,0,0
1326955,19,2,1994,8,male,75,5,3,1,0,1,0,0,0
1805830,22,17,1991,12,male,60,5,5,1,0,1,0,0,0
1065172,21,12,1992,9,male,596,5,2,1,0,1,0,0,0
1680628,22,30,1991,3,male,359,5,2,1,0,1,0,0,0
2176644,23,1,1990,1,male,142,5,4,1,0,1,0,0,0
1121585,24,10,1989,8,female,200,5,4,1,0,1,0,0,0
1382722,24,22,1989,10,male,28,5,5,1,0,1,0,0,0
1620210,25,9,1988,3,male,22,5,5,1,0,1,0,0,0
1441111,26,4,1987,2,male,75,5,5,1,0,1,0,0,0
1836707,28,18,1985,3,male,134,5,4,1,0,1,0,0,0
1208868,28,15,1985,10,male,141,5,3,1,0,1,0,0,0
1564570,30,26,1983,1,male,36,5,4,1,0,1,0,0,0
2008761,30,24,1983,2,male,179,5,3,1,0,1,0,0,0
1078193,31,13,1982,4,male,658,5,4,1,0,1,0,0,0
1393300,33,18,1980,2,male,376,5,4,1,0,1,0,0,0
1153336,34,21,1979,7,male,48,5,5,1,0,1,0,0,0
1443674,35,11,1978,2,male,264,5,5,1,0,1,0,0,0
2056154,36,1,1977,1,female,297,5,4,1,0,1,0,0,0
1115557,38,20,1975,4,male,289,5,2,1,0,1,0,0,0
1743160,39,25,1974,5,female,443,5,4,1,0,1,0,0,0
1519548,45,3,1968,4,female,259,5,3,1,0,1,0,0,0
2025815,49,1,1964,11,male,387,5,1,1,0,1,0,0,0
1691028,50,10,1963,9,female,274,5,3,1,0,1,0,0,0
1531161,66,1,1947,4,male,636,5,2,1,0,1,0,0,0
1485765,68,12,1945,10,male,358,5,5,1,0,1,0,0,0
2109862,91,28,1922,10,female,25,5,5,1,0,1,0,0,0
2175891,19,7,1994,9,male,174,5,3,1,1,1,1,0,0
2020727,21,6,1992,12,female,160,5,5,1,1,1,1,0,0
1392027,21,10,1992,10,male,23,5,2,1,1,1,1,0,0
1945017,25,4,1988,1,male,679,5,4,1,1,1,0,0,1
1309117,25,1,1988,1,male,126,5,3,1,1,1,1,0,0
2086277,25,1,1988,1,male,66,5,5,1,1,1,1,0,0
1266006,29,10,1984,10,female,705,5,0,1,1,1,0,0,1
1051702,38,1,1975,1,male,24,5,4,1,1,1,1,0,0
1148164,39,20,1974,6,male,451,5,4,1,1,1,1,0,0
1029573,50,24,1963,12,male,3,5,5,1,1,1,1,0,0
1874259,49,12,1964,2,male,213,5,5,1,1,1,1,0,0
1246846,51,13,1962,10,male,41,5,5,1,1,1,1,0,0
1360540,56,6,1957,2,female,179,5,5,1,1,1,1,0,0
1287679,74,19,1939,11,female,307,5,4,1,1,1,1,0,0
1791553,19,9,1994,12,female,403,5,4,1,2,1,2,0,0
1756959,19,13,1994,3,male,304,5,2,1,2,1,2,0,0
1712229,19,21,1994,4,male,12,5,1,1,4,1,4,0,0
2175335,20,4,1993,4,male,128,5,5,1,3,1,3,0,0
1394738,25,19,1988,1,male,52,5,5,1,9,1,1,0,8
